000000000000000000000000000000000000000008,0.15976594320060605,-0.3279882106044185,-0.21617255892686935,0.1668730285452605,-0.04822147379778596,
080000000000000000000000000000000000000004,3.8087196259957437,-0.64,-0.64,-0.06400000000000006,-0.9533440000000001,
000000000008000000000000000000000000000004,-0.41918224720595765,-0.4,-0.4,0.0,0.0,
000000000000000000000000000000080000000004,-0.64,-0.784,-0.64,-0.44028913254400015,-0.7667200000000001,
040000000000000000000000000000080000000012,-0.4,-0.4,-0.4,-0.4,-0.4,
040000000000000000000000000000081200000013,-0.4,0.0,0.0,0.0,0.0,
041200000000000000000000000000080000000013,-0.4,0.0,0.0,0.0,0.0,
040000000012000000000000000000080000000013,-0.4,0.0,0.0,0.0,0.0,
040000000000000000001200000000080000000013,0.0,0.0,0.0,0.0,-0.4,
040000000000000000001200000000081300000002,0.0,0.0,0.0,0.0,-0.4,
040000000000000000001200000000081302000005,0.0,-0.64,0.0,0.0,0.0,
040500000000000000001200000000081302000003,-0.4,0.0,-0.4,-0.4,0.0,
040500000000000000001203000000081302000004,-0.4,0.0,0.0,0.0,0.0,
040500000003000000001200000000081302000004,-0.4,0.0,0.0,-0.784,0.0,
040500000003000000001204000000081302000010,-0.64,0.0,-0.4,0.0,0.0,
040500000003100000001204000000081302000008,0.0,0.0,0.0,0.0,-4.0,
040500000003100000001204000000000000000009,-0.4,0.0,0.0,-6.4,0.0,
040500000003100000000000000000000000000007,-0.4,0.0,0.0,-0.4,0.0,
040500000003100000000700000000000000000003,0.0,0.0,0.0,-0.4,0.0,
040500000003100000000703000000000000000013,0.0,0.0,0.0,-0.4,0.0,
040500000003100000000703130000000000000010,0.0,0.0,-4.0,0.0,0.0,
040500000000000000000703130000000000000005,0.0,-0.4,-0.4,-4.0,0.0,
040505000000000000000703130000000000000011,-0.4,0.0,0.0,0.0,0.0,
040500000000000000000000000000000000000011,-0.4,0.0,0.0,0.0,0.0,
040500000005000000000703130000000000000011,0.0,0.0,0.0,0.8,0.0,
040500000005000000000000000000000000000011,0.0,0.0,1.6,0.0,0.0,
040500000000000000000000000000000000000012,0.0,2.1798400000000004,0.0,0.0,0.0,
040512000000000000000000000000000000000008,1.3120000000000003,0.0,0.0,0.8,0.0,
040512000000000000000800000000000000000006,0.0,0.0,0.8,0.0,0.8,
040512000006000000000800000000000000000011,1.056,0.0,0.0,0.0,0.0,
040512000000000000000800000000060000000011,0.0,0.0,0.8,0.0,0.0,
040512000011000000000800000000060000000009,0.0,0.0,0.0,0.8,0.0,
040512000011000000000809000000060000000007,0.0,0.0,0.0,-4.0,0.0,
040512000011000000000000000000060000000008,0.0,0.0,0.0,1.61792,0.8,
040512000011000000000000000000060800000004,1.056,0.0,0.0,0.0,0.0,
040512000011000000000800000000060000000004,1.056,0.0,0.0,0.0,0.8,
040512000011000000000800000000060400000001,1.056,0.8,2.4000000000000004,0.0,0.0,
040512010011000000000800000000060400000004,1.056,0.0,0.0,0.0,0.0,
040512000000000000000800000000060400000004,0.0,0.0,0.0,0.8,3.2828682240000004,
040512000000000000000800000000060404000010,2.6181632,-5.87590008832,0.0,0.8,0.0,
040512000000000000000804000000060400000010,1.5680000000000003,0.0,0.0,0.0,0.0,
040512000000000000000810000000060404000001,1.6378122240000004,0.0,0.0,0.0,0.0,
000000000000000000000800000000060404000001,1.6378122240000004,0.0,0.0,4.22222718304256,0.0,
000000000000000000000801000000060404000011,1.3240999116800003,0.0,0.0,0.0,-4.0,
000000000000000000000801000000000000000005,0.0,0.8,0.0,0.8,0.0,
050000000000000000000801000000000000000010,1.056,0.0,0.0,0.0,0.0,
000000000000000000000801050000000000000010,0.0,0.8,0.0,0.0,0.0,
100000000000000000000801050000000000000002,0.0,0.0,0.0,0.8,0.0,
100000000000000000000801050200000000000003,0.0,0.0,0.0,3.2,0.8,
100000000000000000000000000000000000000005,-0.623849496576,-0.4,-0.43840000000000007,-0.064,6.303104,
100000000000000000000801050200030000000005,0.0,0.0,0.0,0.0,1.61792,
100000000000000000000801050200030500000002,1.056,0.8,0.8,0.0,0.0,
100200000000000000000801050200030500000013,1.13792,0.0,0.0,0.0,0.0,
100000000002000000000801050200030500000013,0.0,0.0,0.8,0.0,0.0,
100000000002130000000801050200030500000006,0.0,0.0,0.8,-6.144,0.0,
100000000002130000000000000000030500000006,1.28,0.0,0.0,0.0,0.0,
100000000002130600000801050200030500000006,3.59258136576,1.61792,0.0,-6.729415016448,0.0,
100600000002130600000801050200030500000009,2.2111354880000005,0.0,0.0,0.0,0.0,
100000000002130600000000000000030500000009,2.5240567808000005,4.800000000000001,0.0,0.0,0.0,
100900000002130600000000000000030500000012,0.0,0.0,-4.0,0.0,0.0,
100900000000000000000000000000030500000001,0.0,0.0,0.0,0.0,0.0,
000000000000000000000000000000000000000006,2.991181660494518,-0.2926766519010804,0.9483723586644488,0.5365629360218535,2.233812948808952,
060000000000000000000000000000000000000003,-0.07199939322834017,4.5600000000000005,-0.64,-0.4,-0.4,
060000000003000000000000000000000000000003,-0.4,0.0,0.0,-0.4,0.0,
060000000003000000000300000000000000000001,0.0,0.0,0.0,0.0,-0.4,
060000000003000000000300000000010000000002,0.0,0.0,-0.4,0.0,0.0,
060000000003020000000300000000010000000011,0.0,0.0,0.0,0.0,2.4000000000000004,
060000000003020000000300000000000000000012,0.0,0.0,0.0,2.4000000000000004,0.0,
060000000003020000000312000000000000000003,0.0,2.4000000000000004,0.0,0.0,2.4000000000000004,
060000000003020000000312000000030000000005,3.168,0.0,0.0,0.0,0.0,
060300000003020000000312000000000000000005,0.0,0.0,2.4000000000000004,0.0,0.0,
060300000003020500000312000000000000000005,3.168,0.0,0.0,4.85376,0.0,
060300000003020500000312050000000000000007,3.168,2.4000000000000004,2.4000000000000004,0.0,0.0,
060300000003020507000312050000000000000005,3.41376,0.0,0.0,0.0,0.0,
060307000003020500000312050000000000000005,0.0,4.0,0.0,0.0,2.4000000000000004,
060307000003020500000312050000050000000009,3.168,0.0,0.0,0.0,0.0,
000000000003020500000312050000000000000009,0.0,0.0,4.0,0.0,0.0,
000000000003020509000312050000000000000008,0.0,0.0,-4.0,0.0,0.0,
000000000000000000000312050000000000000008,0.0,4.0,0.0,-4.0,0.0,
080000000000000000000312050000000000000008,0.0,0.0,0.0,0.0,4.0,
080000000000000000000312050000080000000006,5.28,0.0,4.0,0.0,4.0,
080000000006000000000312050000080000000006,5.28,0.0,0.0,0.0,0.0,
080000000000000000000312050000080600000006,0.0,0.0,0.0,-4.0,0.0,
080000000000000000000000000000080600000003,0.0,0.0,0.0,0.0,4.0,
080000000000000000000000000000080603000013,0.0,0.0,0.0,0.0,-4.0,
080000000000000000000000000000000000000001,0.0,1.230976,-0.784,0.24896000000000001,0.0799999999999999,
080100000000000000000000000000000000000010,5.28,0.0,0.0,0.0,0.0,
080000000000000000000000000000010000000010,5.28,0.0,0.0,0.0,0.0,
080000000000000000000100000000000000000010,0.0,0.8,0.8,5.6000000000000005,0.0,
080000000000000000000000000000000000000007,-0.23105489770142798,3.616,4.272,15.954587534552537,-0.784,
080000000000000000000700000000000000000009,2.2435584000000004,2.9600000000000004,5.6000000000000005,-0.4,-0.4,
080000000009000000000700000000000000000004,7.392,0.0,0.0,0.0,0.0,
080900000000000000000700000000000000000004,0.0,7.2,5.6000000000000005,0.0,0.0,
080900000004000000000700000000000000000004,7.392,0.0,0.0,0.0,0.0,
000000000000000000000700000000000000000004,-0.15299353965187015,-0.4,-0.4,-0.4,3.152,
000000000000000000000700000000040000000008,1.9040000000000004,10.2473728,0.0,3.9200000000000004,0.0,
000000000000000000000708000000040000000010,9.504000000000001,0.0,0.0,0.0,0.0,
080000000000000000000700000000040000000010,21.868185600000004,7.2,7.2,0.0,0.0,
080000000010000000000700000000040000000002,9.504000000000001,0.0,0.0,0.0,0.0,
081000000000000000000700000000040000000002,21.868185600000004,7.2,7.2,0.0,7.2,
081002000000000000000700000000040000000012,9.504000000000001,0.0,0.0,0.0,0.0,
081000000002000000000700000000040000000012,10.241280000000001,0.0,0.0,0.0,0.0,
081000000000000000000700000000040200000012,0.0,-4.0,0.0,0.0,0.0,
000000000000000000000700000000040200000004,0.0,0.0,7.2,7.2,7.2,
000000000004000000000700000000040200000007,9.504000000000001,0.0,0.0,0.0,0.0,
000000000000000000000704000000040200000007,9.504000000000001,0.0,0.0,0.0,0.0,
000000000000000000000700000000040204000007,0.0,7.2,0.0,0.0,0.0,
070000000000000000000700000000040204000013,0.0,7.2,0.0,0.0,0.0,
071300000000000000000700000000040204000006,0.0,0.0,0.0,7.2,0.0,
071300000000000000000706000000040204000011,0.0,0.0,0.0,0.0,7.2,
071300000000000000000706000000040204110009,0.0,0.0,0.0,0.0,-4.0,
071300000000000000000706000000000000000012,0.0,0.0,0.0,0.0,7.2,
071300000000000000000706000000120000000001,0.0,7.2,0.0,0.0,0.0,
071301000000000000000706000000120000000010,0.0,0.0,0.0,0.0,7.2,
071301000000000000000706000000121000000004,0.0,-4.0,0.0,0.0,0.0,
000000000000000000000706000000121000000013,0.0,0.0,0.0,0.0,0.0,
000000000000000000000000000000000000000013,-0.2761915634334065,0.48383063062685044,-0.1887129124280635,-0.19465487628062828,4.89997736113844,
000000000013000000000000000000000000000008,-0.4,-0.4,0.0,0.0,-0.4,
000000000000000000001300000000000000000008,-0.31445352448,0.0,0.0,-0.4,-0.4,
000000000000000000001300000000080000000006,0.0,0.0,0.0,0.0,-0.4,
000000000000000000001300000000080600000002,0.0,0.0,-0.4,0.0,0.0,
000000000002000000001300000000080600000001,0.0,0.0,-0.4,0.0,0.0,
000000000002010000001300000000080600000012,-0.64,0.0,-0.4,0.0,-4.0,
000000000002010000001300000000000000000003,-0.4,0.0,0.0,0.0,0.0,
